combo_name,combo_size,families,strategies,strategy_ids,production_eligible,preferred_eligible,acceptance_reason,preferred_reason,evaluated_runs,passing_runs,pairs_tested,passing_pairs,two_leg_pairs_tested,two_leg_execution_input_pairs,two_leg_passing_pairs,required_cost_buckets,required_backtest_mode,required_two_leg_inputs,total_trades,median_profit_factor,median_sharpe,worst_drawdown
combo_4way_243,4,adaptive;mean_reversion;portfolio;regime,Dynamic Threshold Model;Hurst Filter;Pair Ranking Strategy;KMeans Regime Model,20;12;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_3way_52,3,adaptive;composite;regime,Dynamic Threshold Model;Composite Quant Score;KMeans Regime Model,20;18;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_3way_59,3,adaptive;copula;regime,Dynamic Threshold Model;Copula Risk Filter;KMeans Regime Model,20;29;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_3way_65,3,adaptive;ecm;regime,Dynamic Threshold Model;Pure ECM;KMeans Regime Model,20;8;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_3way_70,3,adaptive;hybrid;regime,Dynamic Threshold Model;ZScore + ECM;KMeans Regime Model,20;2;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_3way_77,3,adaptive;ml;regime,Dynamic Threshold Model;Feature Importance Model;KMeans Regime Model,20;31;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_3way_79,3,adaptive;portfolio;regime,Dynamic Threshold Model;Pair Ranking Strategy;KMeans Regime Model,20;25;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.43722565356561444,-0.800399333204608,0.26875228106983406
combo_2way_38,2,mean_reversion;regime,Hurst Filter;KMeans Regime Model,12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,60,0.3747713940836872,-0.800399333204608,0.25198594387995527
combo_4way_193,4,adaptive;composite;regime;zscore,Dynamic Threshold Model;Composite Quant Score;KMeans Regime Model;Classic ZScore Mean Reversion,20;18;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,164,0.3419347207065325,-1.133382407022595,0.26875228106983406
combo_4way_214,4,adaptive;copula;regime;zscore,Dynamic Threshold Model;Copula Risk Filter;KMeans Regime Model;Classic ZScore Mean Reversion,20;29;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,164,0.3419347207065325,-1.133382407022595,0.26875228106983406
combo_4way_229,4,adaptive;ecm;regime;zscore,Dynamic Threshold Model;Pure ECM;KMeans Regime Model;Classic ZScore Mean Reversion,20;8;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,164,0.3419347207065325,-1.133382407022595,0.26875228106983406
combo_4way_239,4,adaptive;hybrid;regime;zscore,Dynamic Threshold Model;ZScore + ECM;KMeans Regime Model;Classic ZScore Mean Reversion,20;2;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,164,0.3419347207065325,-1.133382407022595,0.26875228106983406
combo_4way_248,4,adaptive;ml;regime;zscore,Dynamic Threshold Model;Feature Importance Model;KMeans Regime Model;Classic ZScore Mean Reversion,20;31;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,164,0.3419347207065325,-1.133382407022595,0.26875228106983406
combo_4way_249,4,adaptive;portfolio;regime;zscore,Dynamic Threshold Model;Pair Ranking Strategy;KMeans Regime Model;Classic ZScore Mean Reversion,20;25;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,164,0.3419347207065325,-1.133382407022595,0.26875228106983406
combo_4way_187,4,adaptive;composite;mean_reversion;zscore,Dynamic Threshold Model;Composite Quant Score;Hurst Filter;Classic ZScore Mean Reversion,20;18;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,136,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_4way_208,4,adaptive;copula;mean_reversion;zscore,Dynamic Threshold Model;Copula Risk Filter;Hurst Filter;Classic ZScore Mean Reversion,20;29;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,136,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_4way_223,4,adaptive;ecm;mean_reversion;zscore,Dynamic Threshold Model;Pure ECM;Hurst Filter;Classic ZScore Mean Reversion,20;8;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,136,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_4way_233,4,adaptive;hybrid;mean_reversion;zscore,Dynamic Threshold Model;ZScore + ECM;Hurst Filter;Classic ZScore Mean Reversion,20;2;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,136,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_4way_242,4,adaptive;mean_reversion;ml;zscore,Dynamic Threshold Model;Hurst Filter;Feature Importance Model;Classic ZScore Mean Reversion,20;12;31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,136,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_4way_244,4,adaptive;mean_reversion;portfolio;zscore,Dynamic Threshold Model;Hurst Filter;Pair Ranking Strategy;Classic ZScore Mean Reversion,20;12;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,136,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_3way_53,3,adaptive;composite;zscore,Dynamic Threshold Model;Composite Quant Score;Classic ZScore Mean Reversion,20;18;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_3way_60,3,adaptive;copula;zscore,Dynamic Threshold Model;Copula Risk Filter;Classic ZScore Mean Reversion,20;29;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_3way_66,3,adaptive;ecm;zscore,Dynamic Threshold Model;Pure ECM;Classic ZScore Mean Reversion,20;8;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_3way_71,3,adaptive;hybrid;zscore,Dynamic Threshold Model;ZScore + ECM;Classic ZScore Mean Reversion,20;2;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_3way_78,3,adaptive;ml;zscore,Dynamic Threshold Model;Feature Importance Model;Classic ZScore Mean Reversion,20;31;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_3way_80,3,adaptive;portfolio;zscore,Dynamic Threshold Model;Pair Ranking Strategy;Classic ZScore Mean Reversion,20;25;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3419347207065325,-1.1947782288918578,0.26875228106983406
combo_3way_74,3,adaptive;mean_reversion;regime,Dynamic Threshold Model;Hurst Filter;KMeans Regime Model,20;12;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3145964740204473,-1.1947782288918578,0.26875228106983406
combo_2way_08,2,adaptive;regime,Dynamic Threshold Model;KMeans Regime Model,20;23,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.3145964740204473,-1.1947782288918578,0.26875228106983406
combo_3way_161,3,mean_reversion;regime;zscore,Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,12;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.29959668836139264,-1.2428546709382258,0.2575112374854235
combo_2way_45,2,regime;zscore,KMeans Regime Model;Classic ZScore Mean Reversion,23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,104,0.29959668836139264,-1.2913287998358718,0.2575112374854235
combo_2way_05,2,adaptive;mean_reversion,Dynamic Threshold Model;Hurst Filter,20;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.3145964740204473,-1.3042504928074887,0.26875228106983406
combo_4way_245,4,adaptive;mean_reversion;regime;zscore,Dynamic Threshold Model;Hurst Filter;KMeans Regime Model;Classic ZScore Mean Reversion,20;12;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,180,0.3125504428944946,-1.3042504928074887,0.26875228106983406
combo_3way_81,3,adaptive;regime;zscore,Dynamic Threshold Model;KMeans Regime Model;Classic ZScore Mean Reversion,20;23;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,164,0.3125504428944946,-1.3481902908684837,0.26875228106983406
combo_3way_75,3,adaptive;mean_reversion;zscore,Dynamic Threshold Model;Hurst Filter;Classic ZScore Mean Reversion,20;12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,136,0.3125504428944946,-1.449185052285947,0.26875228106983406
combo_2way_39,2,mean_reversion;zscore,Hurst Filter;Classic ZScore Mean Reversion,12;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,76,0.27475819698094606,-1.453719383122598,0.2575112374854235
combo_2way_09,2,adaptive;zscore,Dynamic Threshold Model;Classic ZScore Mean Reversion,20;1,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_profit_factor<2.0;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,120,0.3125504428944946,-1.497659181183593,0.26875228106983406
